from	to	TCGA-2Z-A9J5-01A	TCGA-2Z-A9JT-01A	TCGA-4A-A93X-01A
m02935l	m03101l	5.74273394411179	5.22743799284242	3.92065811882122
m02935l	m03135l	5.74273394411179	5.22743799284242	3.92065811882122
m02936s	m01965s	1.03359699377242	0.497042688271138	3.3578364825167
m02936s	m02937s	1.03359699377242	0.497042688271138	3.3578364825167
m02938c	m01285c	2.79217205690509	1.85018426996818	1.75925130729964
m02938c	m02938s	2.79217205690509	1.85018426996818	1.75925130729964
m02938s	m02519c	2.26816480501119	2.4906052156661	1.60132426094645
m02938s	m02938c	4.20992764008945	4.24864120324412	2.9791927423358
m02939c	m01285c	2.79217205690509	1.85018426996818	1.75925130729964
m02939c	m02939s	2.79217205690509	1.85018426996818	1.75925130729964
m02939s	m02939c	1.94176283507826	1.75803598757802	1.37786848138935
m02940c	m02348c	1.38060243455233	1.07190519368499	1.02105335153605
m02940c	m02941c	1.38060243455233	1.07190519368499	1.02105335153605
m02940m	m02348m	6.13219928589867	5.37756149206097	6.14318939391495
m02940m	m02940c	1.86786743183915	1.29545683972447	1.96539712531874
m02940m	m02941m	4.26433185405952	4.0821046523365	4.17779226859621
m02940r	m02348r	8.76919610307634	6.97579850313037	8.41703607394816
m02940r	m02940c	4.06598386541363	2.19137348968327	3.57242962554198
m02940r	m02941r	4.70321223766271	4.7844250134471	4.84460644840618
m02941c	m00020c	3.68615991401737	3.22690457263893	2.89015139937995
m02941c	m00116c	3.68615991401737	3.22690457263893	2.89015139937995
m02941c	m00127c	3.68615991401737	3.22690457263893	2.89015139937995
m02941c	m00499c	1.59810940842488	1.41958486938122	2.52918096331373
m02941c	m00872c	2.02729239472741	1.62230835919174	2.16070539811187
m02941c	m01586c	3.68615991401737	3.22690457263893	2.89015139937995
m02941c	m02647c	2.68178029916627	2.455399323193	2.20848896374092
m02941c	m02938c	3.65119728383335	3.02128661650175	4.34577916608755
m02941m	m00057m	4.63742991598913	3.75484703596936	4.17573221026376
m02941p	m00057p	3.10677422418224	2.74446000793594	2.9623408637705
m02941r	m01507r	2.01196620479113	1.97874880598003	1.95790483014981
m02941r	m02938r	1.86238408045263	1.62662258646558	2.14020378546996
m02942m	m02943m	1.26801158752864	1.31185930486884	2.7306614699371
m02943c	m02943m	4.33031907768799	4.36484871637512	3.71437595859486
m02943c	m02949c	4.33031907768799	4.36484871637512	3.71437595859486
m02943m	m01306m	4.33031907768799	4.36484871637512	3.71437595859486
m02943m	m01580m	6.30451866434865	6.24916195756365	6.12078234791401
m02943m	m01587m	6.30451866434865	6.24916195756365	6.12078234791401
m02943m	m01862m	4.33031907768799	4.36484871637512	3.71437595859486
m02943m	m02183m	6.30451866434865	6.24916195756365	6.12078234791401
m02943m	m02943c	31.9045132261099	31.8420320218163	29.5054749195266
m02943m	m02944m	5.00634080022417	4.99382192319701	5.12146080434164
m02943s	m02519c	5.11976444217699	5.3874145536395	7.89918697100156
m02943s	m02943c	5.11976444217699	5.3874145536395	7.89918697100156
m02944m	m00630m	3.57512302424552	3.09702907437345	2.81671175451448
m02944m	m01074m	3.57512302424552	3.09702907437345	2.81671175451448
m02944m	m01255m	1.57497227890075	1.97879031796425	2.09488178794907
m02944m	m02943m	6.58131307912492	6.97261224116127	7.21634259229071
m02945s	m01840s	2.13727899435044	1.85609182170623	2.33191849871959
m02945s	m01965s	2.13727899435044	1.85609182170623	2.33191849871959
m02946c	m01071c	1.73036615751445	1.66396344610184	0.837978589189491
m02946c	m01283c	4.00394596235394	2.83686039118663	1.69809271639467
m02946c	m01442c	1.97828148275116	1.27037041372481	1.39085425001036
m02946c	m02946s	1.97828148275116	1.27037041372481	1.39085425001036
m02946m	m01862m	4.33031907768799	4.36484871637512	3.71437595859486
m02946m	m02439m	4.33031907768799	4.36484871637512	3.71437595859486
m02946m	m02440m	4.33031907768799	4.36484871637512	3.71437595859486
m02946m	m02946c	12.990957233064	13.0945461491254	11.1431278757846
m02946s	m02046s	2.05965544278911	1.64488699260726	2.29888446082506
m02946s	m02519c	5.44151125257084	4.39808257198665	7.13124526542924
m02946s	m02661s	1.97828148275116	1.27037041372481	1.39085425001036
m02946s	m02946c	10.6032653452962	8.68331710255236	13.2251888890034
m02947l	m01679l	5.22584370136755	4.83354970559766	3.06350824627671
m02947l	m02946l	5.22584370136755	4.83354970559766	3.06350824627671
m02948l	m01679l	4.38651766795748	4.51876425651274	4.09249509826479
m02948l	m02946l	4.38651766795748	4.51876425651274	4.09249509826479
m02949c	m02043c	5.07797545785577	5.8392259212524	4.60693483325901
m02949c	m02819c	10.1559509157115	11.6784518425048	9.21386966651802
m02949c	m02991c	5.07797545785577	5.8392259212524	4.60693483325901
m02949m	m01862m	4.33031907768799	4.36484871637512	3.71437595859486
m02949m	m02439m	4.33031907768799	4.36484871637512	3.71437595859486
m02949m	m02440m	4.33031907768799	4.36484871637512	3.71437595859486
m02949m	m02943m	4.33031907768799	4.36484871637512	3.71437595859486
m02949m	m02946m	3.89456093354469	2.92040118053905	3.80438668423494
m02949m	m02949c	17.321276310752	17.4593948655005	14.8575038343794
m02950c	m01435c	1.73036615751445	1.66396344610184	0.837978589189491
m02950c	m02946c	1.73036615751445	1.66396344610184	0.837978589189491
m02950s	m01980s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02950s	m02046s	0.00590786266878522	0.0266713402556865	0.137526594401215
m02950s	m02519c	0.17995284448641	0.052575694612633	0.0827134775386075
m02950s	m02900s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02950s	m02901s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02950s	m02950c	0.185860707155195	0.0792470348683195	0.220240071939822
m02951c	m02000c	1.73036615751445	1.66396344610184	0.837978589189491
m02951c	m02946c	1.73036615751445	1.66396344610184	0.837978589189491
m02951s	m01980s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02951s	m02026s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02951s	m02046s	0.00787715022504696	0.035561787007582	0.183368792534953
m02951s	m02900s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02951s	m02901s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02951s	m02951c	0.00787715022504696	0.035561787007582	0.183368792534953
m02952c	m01285c	2.80117683591339	2.36254835000118	2.71925819702138
m02952c	m02952s	2.80117683591339	2.36254835000118	2.71925819702138
m02952s	m01980s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02952s	m02026s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02952s	m02046s	0.00787715022504696	0.035561787007582	0.183368792534953
m02952s	m02900s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02952s	m02901s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02952s	m02952c	0.00787715022504696	0.035561787007582	0.183368792534953
m02956s	m00234s	1.79885995001278	2.14152864810391	0.682922505919554
m02956s	m01807s	1.79885995001278	2.14152864810391	0.682922505919554
m02958c	m00240c	1.05736726567094	1.13598067775232	1.27999455396556
m02958c	m01815c	1.05736726567094	1.13598067775232	1.27999455396556
m02958c	m02392c	1.98117272040468	1.66885929098908	1.93510396171093
m02958c	m02958r	2.11275358048526	1.69063557768063	2.1567255202358
m02959s	m00241s	1.79885995001278	2.14152864810391	0.682922505919554
m02959s	m01820s	1.79885995001278	2.14152864810391	0.682922505919554
m02960g	m01607g	1.53792936718765	1.38267758168052	0.398673042746867
m02960g	m02906g	2.02551155742065	2.37860427229659	1.92465143040388
m02960g	m03106g	1.53792936718765	1.38267758168052	0.398673042746867
m02961c	m02519p	3.97697483233227	1.65095639756557	3.93644166307655
m02961c	m02961p	3.97697483233227	1.65095639756557	3.93644166307655
m02961s	m01442c	3.97697483233227	1.65095639756557	3.93644166307655
m02961s	m02519c	7.95394966466454	3.30191279513114	7.8728833261531
m02961s	m02961c	7.95394966466454	3.30191279513114	7.8728833261531
m02962c	m01285c	2.20932961603567	1.78302207697851	2.83386977935914
m02962c	m02962s	2.20932961603567	1.78302207697851	2.83386977935914
m02962s	m01980s	0.572513985692521	0.421951317961854	1.48796936424418
m02962s	m02026s	0.572513985692521	0.421951317961854	1.48796936424418
m02962s	m02046s	2.29005594277008	1.68780527184741	5.9518774569767
m02962s	m02519c	0.17995284448641	0.052575694612633	0.0827134775386075
m02962s	m02900s	0.572513985692521	0.421951317961854	1.48796936424418
m02962s	m02901s	0.572513985692521	0.421951317961854	1.48796936424418
m02962s	m02962c	2.47000878725649	1.74038096646005	6.03459093451531
m02963c	m01285c	1.74661162636527	1.39240427378666	2.38234726814164
m02963c	m02963s	1.74661162636527	1.39240427378666	2.38234726814164
m02963s	m01980s	0.572513985692521	0.421951317961854	1.48796936424418
m02963s	m02026s	0.572513985692521	0.421951317961854	1.48796936424418
m02963s	m02046s	2.62603664997535	2.17797176406677	6.9703888921913
m02963s	m02519c	0.17995284448641	0.052575694612633	0.0827134775386075
m02963s	m02900s	0.572513985692521	0.421951317961854	1.48796936424418
m02963s	m02901s	0.572513985692521	0.421951317961854	1.48796936424418
m02963s	m02963c	2.80598949446176	2.2305474586794	7.0531023697299
m02965s	m01980s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02965s	m02026s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02965s	m02046s	0.00787715022504696	0.035561787007582	0.183368792534953
m02965s	m02519c	0.17995284448641	0.052575694612633	0.0827134775386075
m02965s	m02900s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02965s	m02901s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02965s	m02965c	0.187829994711457	0.088137481620215	0.26608227007356
m02966s	m01980s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02966s	m02026s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02966s	m02046s	0.00787715022504696	0.035561787007582	0.183368792534953
m02966s	m02519c	0.17995284448641	0.052575694612633	0.0827134775386075
m02966s	m02900s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02966s	m02901s	0.00196928755626174	0.0088904467518955	0.0458421981337382
m02966s	m02966c	0.187829994711457	0.088137481620215	0.26608227007356
m02967c	m01285c	2.80117683591339	2.36254835000118	2.71925819702138
m02967c	m02967s	2.80117683591339	2.36254835000118	2.71925819702138
m02969c	m00432c	0.501198098029128	0.319710674103258	0.438764148096101
m02969c	m01069c	1.11888054202971	1.1341684901157	1.3150880034253
m02969r	m01069r	1.11888054202971	1.1341684901157	1.3150880034253
m02969r	m01158r	0.057314964513369	0.0241903486315072	0.410750560431327
m02969r	m01787r	0.519098029744454	0.331128912106945	0.454434295885247
m02969r	m01833r	0.519098029744454	0.331128912106945	0.454434295885247
m02969r	m02967r	1.09886202212314	1.5665436694897	1.15532511994295
m02969r	m03106r	1.09886202212314	1.5665436694897	1.15532511994295
m02970c	m02348c	1.38060243455233	1.07190519368499	1.02105335153605
m02970c	m02971c	1.38060243455233	1.07190519368499	1.02105335153605
m02970r	m02348r	8.76919610307634	6.97579850313037	8.41703607394816
m02970r	m02970c	4.06598386541363	2.19137348968327	3.57242962554198
m02970r	m02971r	4.70321223766271	4.7844250134471	4.84460644840618
m02971c	m00500c	1.59810940842488	1.41958486938122	2.52918096331373
m02971c	m00878c	2.02729239472741	1.62230835919174	2.16070539811187
m02971c	m02385c	3.52306448069198	2.8430532325579	4.0496759220578
m02971c	m02971p	3.03984651454894	2.74735423473542	2.33612144414496
m02971p	m00064p	3.10677422418224	2.74446000793594	2.9623408637705
m02971r	m01508r	2.01196620479113	1.97874880598003	1.95790483014981
m02971r	m02385r	1.73425127731126	1.44838920252172	1.84410054144021
m02972c	m00184c	4.38877736463597	3.51380111069162	5.76647802870404
m02972c	m00880c	3.06074250229054	2.44834408741811	3.64771924444021
m02972c	m02494c	1.32803486234543	1.06545702327352	2.11875878426383
m02973c	m02348c	1.38060243455233	1.07190519368499	1.02105335153605
m02973c	m02495c	1.38060243455233	1.07190519368499	1.02105335153605
m02973m	m02348m	6.13219928589867	5.37756149206097	6.14318939391495
m02973m	m02495m	4.26433185405952	4.0821046523365	4.17779226859621
m02973m	m02973c	1.86786743183915	1.29545683972447	1.96539712531874
m02973r	m02348r	8.76919610307634	6.97579850313037	8.41703607394816
m02973r	m02495r	4.70321223766271	4.7844250134471	4.84460644840618
m02973r	m02973c	4.06598386541363	2.19137348968327	3.57242962554198
m02974m	m02348m	1.86786743183915	1.29545683972447	1.96539712531874
m02974m	m02974c	1.86786743183915	1.29545683972447	1.96539712531874
m02974r	m02348r	4.06598386541363	2.19137348968327	3.57242962554198
m02974r	m02974c	4.06598386541363	2.19137348968327	3.57242962554198
m02975m	m02348m	1.86786743183915	1.29545683972447	1.96539712531874
m02975m	m02975c	1.86786743183915	1.29545683972447	1.96539712531874
m02975r	m02348r	4.06598386541363	2.19137348968327	3.57242962554198
m02975r	m02975c	4.06598386541363	2.19137348968327	3.57242962554198
m02976m	m02348m	1.86786743183915	1.29545683972447	1.96539712531874
m02976m	m02976c	1.86786743183915	1.29545683972447	1.96539712531874
m02976r	m02348r	4.06598386541363	2.19137348968327	3.57242962554198
m02976r	m02976c	4.06598386541363	2.19137348968327	3.57242962554198
m02977c	m00615c	2.007219825826	2.34834424245551	3.45503463280529
m02978c	m00965c	0.239664922911949	0.342638155962484	5.06667978056312
m02978c	m01107c	0.0225008574617012	0.0180883411573853	0.0663773185876676
m02978c	m01698c	0.217164065450248	0.324549814805099	5.00030246197545
m02978c	m03101c	0.434328130900496	0.649099629610198	10.0006049239509
m02980c	m00266c	3.23979832864882	2.94835713117569	4.85294346581563
m02980c	m01045c	5.29711724025464	5.0441831249419	6.015955304521
m02980c	m01115c	3.23411989772637	2.67734941236548	3.96403166837274
m02980c	m01285c	11.769746029853	10.5376330151028	11.3397210744264
m02980c	m01986c	5.29711724025464	5.0441831249419	6.015955304521
m02980c	m02147c	1.55288570278305	1.31661093675988	1.7215315975597
m02980c	m02692c	4.2649738506021	3.79463794196356	3.2433888043054
m02980c	m02871c	3.23411989772637	2.67734941236548	3.96403166837274
m02980c	m02980s	1.55288570278305	1.31661093675988	1.7215315975597
m02980c	m02981c	4.2649738506021	3.79463794196356	3.2433888043054
m02980m	m00266m	1.457513668287	1.31518085084485	1.50680000630315
m02980m	m01045m	13.6421539913658	13.177583223005	10.4362991780675
m02980m	m01285m	5.7224875188891	5.10981879280841	4.75018881060855
m02980m	m01701m	4.05823768077024	3.80014189696516	2.70649822189172
m02980m	m01703m	4.05823768077024	3.80014189696516	2.70649822189172
m02980m	m01986m	1.46744094905513	1.77715753210953	2.3168045123923
m02980m	m02578m	12.1747130423107	11.4004256908955	8.11949466567517
m02980m	m02692m	4.2649738506021	3.79463794196356	3.2433888043054
m02981c	m01974c	2.0210209130112	2.46826677162243	3.13600838802574
m02981c	m02980c	2.0210209130112	2.46826677162243	3.13600838802574
m02982c	m02984c	2.66975854923459	3.22968281580226	1.90956108284299
m02982s	m02982c	1.99008175150828	1.39178856817554	1.73271477749693
m02983s	m02147s	1.55288570278305	1.31661093675988	1.7215315975597
m02983s	m02983c	1.55288570278305	1.31661093675988	1.7215315975597
m02984c	m01285c	2.66975854923459	3.22968281580226	1.90956108284299
m02984c	m02983c	2.13774715130379	1.92805371715407	1.62082400144647
m02984c	m02985c	2.66975854923459	3.22968281580226	1.90956108284299
m02984m	m00765m	4.94705681072046	4.91464974201156	5.5861165023432
m02985c	m02147c	1.55288570278305	1.31661093675988	1.7215315975597
m02985c	m02984c	1.46048504902204	0.917282765852674	2.03651734523772
m02985c	m02985s	1.55288570278305	1.31661093675988	1.7215315975597
m02990c	m01637c	3.31472942583921	3.03936632625184	3.66551461538358
m02990c	m01642c	3.31472942583921	3.03936632625184	3.66551461538358
m02990c	m01643c	3.31472942583921	3.03936632625184	3.66551461538358
m02990c	m01645c	3.31472942583921	3.03936632625184	3.66551461538358
m02990c	m01680c	3.31472942583921	3.03936632625184	3.66551461538358
m02990c	m01688c	3.31472942583921	3.03936632625184	3.66551461538358
m02990c	m01754c	3.31472942583921	3.03936632625184	3.66551461538358
m02990c	m01756c	3.31472942583921	3.03936632625184	3.66551461538358
m02990c	m02666c	30.5292884762598	28.5804079653058	37.1841057688773
m02990c	m02789c	4.01145306954612	4.26547735529107	7.85998884580861
m02990n	m01756n	3.31472942583921	3.03936632625184	3.66551461538358
m02990n	m02666n	3.31472942583921	3.03936632625184	3.66551461538358
m02991m	m01862m	4.33031907768799	4.36484871637512	3.71437595859486
m02991m	m02439m	4.33031907768799	4.36484871637512	3.71437595859486
m02991m	m02949m	5.07797545785577	5.8392259212524	4.60693483325901
m02991m	m02986m	5.07797545785577	5.8392259212524	4.60693483325901
m02991m	m02991c	8.66063815537598	8.72969743275024	7.42875191718972
m02991s	m02519c	3.56239838487079	2.91797719164109	4.71687549063723
m02991s	m02991c	3.56239838487079	2.91797719164109	4.71687549063723
m02993c	m00671c	4.97254524222409	4.94945467329829	2.78375021085149
m02993c	m01307c	1.9265015343261	2.18449415331909	2.2688187929889
m02993c	m01365c	2.87230827931427	1.51901962298368	3.6889640586073
m02993c	m01369c	2.27266351463609	2.53100938951061	2.94419015117953
m02993c	m01588c	2.87230827931427	1.51901962298368	3.6889640586073
m02993c	m01628c	1.46989648421213	1.65744538427883	2.28517137052204
m02993c	m01975c	2.27266351463609	2.53100938951061	2.94419015117953
m02993c	m01986c	1.42264457630207	1.30182989484403	2.04087967167094
m02993c	m02125c	2.87230827931427	1.51901962298368	3.6889640586073
m02993c	m02136c	0.881676351857534	0.751935497806545	0.405942895700677
m02993c	m02184c	0.881676351857534	0.751935497806545	0.405942895700677
